submission_id,why_drink,why_drink_other
ylelvg,I need the ritual,NULL
ylelvg,It makes me go to the bathroom,NULL
VZoZvv,It tastes good,NULL
qbjbj7,It tastes good,NULL
qbjbj7,I need the ritual,NULL
Rz8zrp,Other,Only drink coffee when my husband or a friend offers me a taste.
oAlALb,It tastes good,NULL
ylelyX,I need the caffeine,NULL
ylelyX,It tastes good,NULL
ylelyX,I need the ritual,NULL
42P20r,It tastes good,NULL
42P20r,I need the ritual,NULL
1rGVNl,It tastes good,NULL
1rGVNl,I need the ritual,NULL
ylelbd,It tastes good,NULL
ylelbd,I need the caffeine,NULL
ylelbd,I need the ritual,NULL
YZVORq,It tastes good,NULL
YZVORq,I need the caffeine,NULL
YZVORq,I need the ritual,NULL
24OkKb,It tastes good,NULL
24OkKb,I need the caffeine,NULL
24OkKb,It makes me go to the bathroom,NULL
ZdPV6A,It tastes good,NULL
ZdPV6A,I need the caffeine,NULL
jBGM04,NULL,NULL
0EoMMA,I need the ritual,NULL
0EoMMA,I need the caffeine,NULL
0EoMMA,It tastes good,NULL
dYQAjr,It tastes good,NULL
dYQAjr,I need the ritual,NULL
dYQAjr,I need the caffeine,NULL
YZVOYN,It tastes good,NULL
YZVOYN,I need the caffeine,NULL
YZVOYN,I need the ritual,NULL
rl2Kql,It tastes good,NULL
DV010Z,It tastes good,NULL
DV010Z,I need the caffeine,NULL
DV010Z,I need the ritual,NULL
KM8oBX,It tastes good,NULL
g5WA1N,It tastes good,NULL
g5WA1N,I need the caffeine,NULL
g5WA1N,I need the ritual,NULL
g5WA1N,It makes me go to the bathroom,NULL
8djkWx,It tastes good,NULL
8djkWx,I need the caffeine,NULL
8djkWx,I need the ritual,NULL
GrY142,It tastes good,NULL
Ld5GRl,It tastes good,NULL
Ld5GRl,I need the ritual,NULL
Ld5GRl,I need the caffeine,NULL
PA8Exx,It tastes good,NULL
PA8Exx,I need the ritual,NULL
7d4ZRR,It tastes good,NULL
7d4ZRR,I need the caffeine,NULL
7d4ZRR,I need the ritual,NULL
xd9ZYo,NULL,NULL
GrY1GO,NULL,NULL
0EoPBN,It tastes good,Social
0EoPBN,I need the ritual,Social
0EoPBN,Other,Social
eB9EEo,It tastes good,NULL
eB9EEo,I need the ritual,NULL
eB9EEo,I need the caffeine,NULL
24OrLb,It tastes good,NULL
YZVdVv,It tastes good,NULL
PA80Pe,NULL,NULL
J280BR,It tastes good,NULL
J280BR,I need the ritual,NULL
oAlO1e,It tastes good,NULL
oAlO1e,I need the ritual,NULL
oAlO1e,I need the caffeine,NULL
zKWe98,NULL,NULL
xd9Z7o,It tastes good,NULL
xd9Z7o,I need the ritual,NULL
yleDb4,It tastes good,NULL
7d4NML,It tastes good,NULL
7d4NML,I need the caffeine,NULL
7d4NML,I need the ritual,NULL
24Or0b,NULL,NULL
QA80QA,It tastes good,NULL
QA80QA,I need the ritual,NULL
QA80QA,It makes me go to the bathroom,NULL
KM80XK,I need the caffeine,NULL
KM80XK,I need the ritual,NULL
KM80XK,It tastes good,NULL
8djGNl,It tastes good,NULL
8djGNl,I need the caffeine,NULL
8djGNl,I need the ritual,NULL
oAlOxx,It tastes good,NULL
oAlOxx,I need the caffeine,NULL
oAlOxx,I need the ritual,NULL
oAloDO,Other,I do not drink coffee
OA80vA,It tastes good,NULL
OA80vA,It makes me go to the bathroom,NULL
Rz8L7Q,It tastes good,NULL
Rz8L7Q,I need the caffeine,NULL
0EoLb0,It tastes good,NULL
0EoLb0,I need the caffeine,NULL
0EoLb0,I need the ritual,NULL
GrYLqQ,It tastes good,I really enjoy a hot mug of coffee in my hands.
GrYLqQ,Other,I really enjoy a hot mug of coffee in my hands.
KM8Lgg,NULL,NULL
zKWJ7k,It tastes good,NULL
zKWJ7k,I need the caffeine,NULL
zKWJ7k,I need the ritual,NULL
dYQjYd,It tastes good,NULL
AlWDde,It tastes good,NULL
AlWDde,I need the caffeine,NULL
WAlYYN,Other,Socially
5dEvMP,It tastes good,NULL
5dEvMP,I need the ritual,NULL
YZVYvz,It tastes good,NULL
dYQjpN,It tastes good,NULL
EP8Dr2,It tastes good,NULL
NA8Y1O,It tastes good,NULL
OA8Yxa,It tastes good,NULL
42PveX,NULL,NULL
eB92Gx,It tastes good,NULL
eB92Gx,I need the caffeine,NULL
eB92Gx,I need the ritual,NULL
GrYDNp,It tastes good,NULL
GrYDNp,I need the caffeine,NULL
GrYDNp,I need the ritual,NULL
oAldrV,It tastes good,NULL
NA8Yvp,It tastes good,Fun Hobby
NA8Yvp,Other,Fun Hobby
kYOWV1,I need the caffeine,NULL
kYOWV1,It tastes good,NULL
qbjKvY,I need the caffeine,NULL
qbjKvY,It tastes good,NULL
DV0JEj,I need the ritual,NULL
DV0JEj,I need the caffeine,NULL
DV0JEj,It tastes good,NULL
DV0JEj,It makes me go to the bathroom,NULL
pL472P,It tastes good,NULL
pL472P,I need the caffeine,NULL
yleEB8,It tastes good,NULL
yleEB8,I need the ritual,NULL
42PoWY,I need the caffeine,NULL
42PoWY,It tastes good,NULL
0Eo8pZ,It tastes good,NULL
0Eo8pZ,I need the caffeine,NULL
0Eo8pZ,I need the ritual,NULL
NA805j,It tastes good,NULL
jBG96E,NULL,NULL
zKWQja,It tastes good,NULL
zKWQja,I need the caffeine,NULL
zKWQja,I need the ritual,NULL
42PN8B,It tastes good,NULL
42PN8B,I need the caffeine,NULL
42PN8B,I need the ritual,NULL
42PN2B,It tastes good,NULL
42PN2B,I need the ritual,NULL
GrYBJQ,It tastes good,NULL
GrYBJQ,I need the caffeine,NULL
GrYBJQ,I need the ritual,NULL
WAlpBj,NULL,NULL
VZo1bM,It tastes good,NULL
VZo1bM,I need the caffeine,NULL
VZo1bM,I need the ritual,NULL
EP8bar,It tastes good,NULL
EP8bar,I need the caffeine,NULL
EP8bar,I need the ritual,NULL
8djpW5,It tastes good,NULL
kYORko,I need the caffeine,NULL
kYORko,It tastes good,NULL
kYORko,I need the ritual,NULL
VZo1BJ,It tastes good,NULL
VZo1BJ,I need the caffeine,NULL
VZo1BJ,I need the ritual,NULL
J28kGo,It tastes good,NULL
vNqxbv,It tastes good,NULL
vNqxbv,I need the ritual,NULL
vNqxp0,It tastes good,NULL
vNqxp0,I need the caffeine,NULL
AlWbko,It tastes good,NULL
0EojW0,It tastes good,NULL
0EojW0,I need the caffeine,NULL
VZo1el,It tastes good,NULL
VZo1el,I need the caffeine,NULL
lNVlPX,It tastes good,NULL
lNVlPX,I need the caffeine,NULL
Ld5MLO,It tastes good,NULL
Ld5MLO,I need the ritual,NULL
aBZjQZ,It tastes good,NULL
aBZjQZ,I need the caffeine,NULL
aBZjQZ,I need the ritual,NULL
XeOBKz,It tastes good,NULL
xd90dy,It tastes good,NULL
xd90dy,I need the caffeine,NULL
xd90dy,I need the ritual,NULL
jBG0la,It tastes good,NULL
jBG0la,I need the caffeine,NULL
vNq0Xl,It tastes good,NULL
vNq0Xl,It makes me go to the bathroom,NULL
XeORJY,It tastes good,NULL
XeORJY,It makes me go to the bathroom,NULL
XeORJY,I need the ritual,NULL
6dr1OO,I need the ritual,NULL
6dr1OO,I need the caffeine,NULL
GrYoqQ,It tastes good,NULL
GrYoqQ,I need the caffeine,NULL
GrYoqQ,I need the ritual,NULL
GrYoqQ,It makes me go to the bathroom,NULL
VZo946,I need the caffeine,NULL
1rGbOg,It tastes good,NULL
1rGbOg,I need the caffeine,NULL
1rGbOg,I need the ritual,NULL
1rGbOg,It makes me go to the bathroom,NULL
AlW6Nz,It tastes good,NULL
AlW6Nz,I need the ritual,NULL
eB9Nlk,It tastes good,NULL
eB9Nlk,I need the caffeine,NULL
eB9Nlk,I need the ritual,NULL
Rz8Z7p,NULL,NULL
PA82QV,It tastes good,NULL
PA82QV,I need the caffeine,NULL
PA82QV,I need the ritual,NULL
VZo91E,It tastes good,NULL
VZo91E,I need the ritual,NULL
VZo91E,It makes me go to the bathroom,NULL
VZo91E,I need the caffeine,NULL
J288qz,It tastes good,NULL
Rz88xv,It tastes good,NULL
24OOAe,It tastes good,NULL
24OOAe,I need the caffeine,NULL
6drrRk,NULL,NULL
xd99Ny,It tastes good,NULL
J288B7,NULL,NULL
DV00VZ,It tastes good,NULL
DV00VZ,I need the ritual,NULL
MA88WM,NULL,NULL
vNqq14,It tastes good,NULL
vNqq14,I need the caffeine,NULL
vNqq14,I need the ritual,NULL
xd99Gr,It tastes good,NULL
7d4JOR,It tastes good,NULL
7d4JOR,I need the caffeine,NULL
7d4JOR,I need the ritual,NULL
5dE89b,It tastes good,NULL
VZovVj,It tastes good,NULL
oAlKke,NULL,NULL
42PAoA,It tastes good,NULL
42PAoA,I need the ritual,NULL
YZVpBz,It tastes good,NULL
YZVpBz,I need the caffeine,NULL
WAlD0e,It tastes good,NULL
WAlD0e,I need the caffeine,NULL
aBZAYE,It tastes good,NULL
aBZAYE,I need the caffeine,NULL
aBZAYE,I need the ritual,NULL
5dEeb6,It tastes good,NULL
5dEeb6,I need the caffeine,NULL
5dEeb6,I need the ritual,NULL
5dEeb6,It makes me go to the bathroom,NULL
aBZK8b,It tastes good,NULL
aBZK8b,I need the caffeine,NULL
aBZK8b,It makes me go to the bathroom,NULL
aBZK8b,I need the ritual,NULL
7d4aDz,It tastes good,NULL
7d4aDz,I need the caffeine,NULL
7d4aDz,I need the ritual,NULL
7d4aDz,It makes me go to the bathroom,NULL
xd9R4v,NULL,NULL
zKWGyq,It tastes good,NULL
zKWGyq,I need the ritual,NULL
zKWGyq,It makes me go to the bathroom,NULL
aBZAD2,It tastes good,NULL
aBZAD2,I need the caffeine,NULL
aBZAD2,I need the ritual,NULL
BG8jLe,It tastes good,NULL
6drWyB,It tastes good,NULL
6drWyB,I need the caffeine,NULL
NA8Mj0,It tastes good,NULL
NA8Mj0,I need the caffeine,NULL
NA8Mj0,I need the ritual,NULL
GrYq4p,It tastes good,NULL
GrYq4p,I need the caffeine,NULL
GrYq4p,I need the ritual,NULL
aBZAWW,I need the caffeine,NULL
aBZAWW,I need the ritual,NULL
aBZAWW,It tastes good,NULL
jBGkaJ,Other,I don’t drink it
8djRol,It tastes good,NULL
g5WkQK,It tastes good,NULL
vNqdzg,It tastes good,NULL
vNqdzg,I need the ritual,NULL
PA8GWe,It tastes good,NULL
PA8GWe,I need the caffeine,NULL
PA8GWe,I need the ritual,NULL
zKWLyk,It tastes good,NULL
zKWLyk,I need the ritual,NULL
zKWLyk,I need the caffeine,NULL
eB9v7O,It tastes good,NULL
YZVkOB,It tastes good,NULL
YZVkOB,I need the ritual,NULL
blNvR1,It tastes good,NULL
blNvR1,I need the caffeine,NULL
blNvR1,I need the ritual,NULL
lNVvz6,It tastes good,NULL
QA8kPp,It tastes good,NULL
QA8kPp,I need the caffeine,NULL
0EoaXN,I need the caffeine,exploration
0EoaXN,I need the ritual,exploration
0EoaXN,It tastes good,exploration
0EoaXN,Other,exploration
9d24ZK,I need the caffeine,NULL
9d24ZK,It tastes good,NULL
24O70L,I need the caffeine,Usually a tea drinker
24O70L,Other,Usually a tea drinker
24O70L,I need the caffeine,only drink coffee very occasionally
24O70L,Other,only drink coffee very occasionally
24O70L,I need the caffeine,typically when there are no good tea options
24O70L,Other,typically when there are no good tea options
lNVv5V,It tastes good,NULL
BG8eRe,It tastes good,NULL
BG8eRe,I need the caffeine,NULL
BG8eRe,I need the ritual,NULL
BG8eRe,It makes me go to the bathroom,NULL
Ld5oZj,NULL,NULL
KM8R9z,It tastes good,NULL
ylegqW,NULL,NULL
jBGgEQ,It tastes good,NULL
jBGgEQ,I need the ritual,NULL
7d4jzR,It tastes good,NULL
7d4jzR,I need the caffeine,NULL
7d4jzR,I need the ritual,NULL
NA8gMW,NULL,NULL
0EolEy,It tastes good,NULL
0EolEy,I need the caffeine,NULL
0EolEy,I need the ritual,NULL
vNqpVl,NULL,NULL
rl2pWX,NULL,NULL
24OZrj,I need the caffeine,NULL
24OZrj,It tastes good,NULL
24OZ99,NULL,NULL
GrYyvj,NULL,NULL
aBZo4W,NULL,NULL
GrYyv2,It tastes good,NULL
GrYyv2,I need the caffeine,NULL
oAlpr1,It tastes good,NULL
oAlpr1,I need the ritual,NULL
blNyVg,It tastes good,NULL
kYOQN1,NULL,NULL
DV0Py5,It tastes good,NULL
DV0Py5,I need the ritual,NULL
KM8Nkg,NULL,NULL
MA82rp,It tastes good,NULL
MA82rp,I need the caffeine,NULL
KM8718,It tastes good,NULL
KM8718,I need the ritual,NULL
DVABNq,It tastes good,NULL
DVABNq,I need the ritual,NULL
PAvpP1,NULL,NULL
aBK9lZ,It tastes good,NULL
aBK9lZ,I need the ritual,NULL
7d1qYZ,I need the caffeine,NULL
7d1qYZ,I need the ritual,NULL
7d1qYZ,It tastes good,NULL
aBK5GX,It tastes good,NULL
aBK5GX,I need the ritual,NULL
aBK5GX,It makes me go to the bathroom,NULL
241AGA,It tastes good,NULL
241AGA,I need the caffeine,NULL
241AGA,I need the ritual,NULL
oAK2l5,NULL,NULL
eBKaMk,It tastes good,NULL
eBKaMk,I need the caffeine,NULL
eBKaMk,I need the ritual,NULL
g5Y9XO,NULL,NULL
AlAB5z,I need the ritual,NULL
AlAB5z,It tastes good,NULL
oAKGpN,NULL,NULL
zK2YQq,It tastes good,NULL
dYKdod,It tastes good,NULL
7d1xrR,It tastes good,NULL
7d1xrR,I need the ritual,NULL
7d1xrR,It makes me go to the bathroom,NULL
aBKYRX,It tastes good,NULL
aBKYRX,I need the caffeine,NULL
aBKYRX,I need the ritual,NULL
aBKYRX,It makes me go to the bathroom,NULL
oAKMjb,It tastes good,NULL
kYKybM,NULL,NULL
WADNek,NULL,NULL
NAM6Yp,NULL,NULL
jB5yQ9,It tastes good,NULL
jB5yQ9,I need the caffeine,NULL
yljly0,NULL,NULL
oAKBJe,It tastes good,NULL
oAKBJe,I need the ritual,NULL
eBKAGk,It tastes good,NULL
eBKAGk,I need the caffeine,NULL
KMv6KK,I need the caffeine,NULL
KMv6KK,It tastes good,NULL
vNE2Zl,NULL,NULL
KMvLNM,It tastes good,NULL
KMvLNM,I need the caffeine,NULL
KMvLNM,I need the ritual,NULL
lNKWjB,It tastes good,NULL
lNKWjB,I need the caffeine,NULL
PAvXE5,NULL,NULL
9dpvKG,It tastes good,NULL
9dpvKG,I need the caffeine,NULL
0E1vgN,I need the ritual,NULL
0E1vgN,It tastes good,NULL
OAdJzR,It tastes good,NULL
OAdJzR,I need the caffeine,NULL
OAdJzR,I need the ritual,NULL
pLRWYb,It tastes good,NULL
pLRWYb,I need the ritual,NULL
5d8GLd,I need the caffeine,NULL
5d8GLd,It tastes good,NULL
5d8GLd,I need the ritual,NULL
1rDJYl,NULL,NULL
241vE9,It tastes good,NULL
241vE9,I need the caffeine,NULL
241vE9,I need the ritual,NULL
rlGraX,I need the ritual,NULL
rlGraX,It tastes good,NULL
KMvJZX,I need the ritual,NULL
KMvJZX,It tastes good,NULL
KMvJZX,I need the caffeine,NULL
BGADYN,It tastes good,NULL
g5YNYd,It tastes good,NULL
g5YNYd,I need the caffeine,NULL
g5YNYd,I need the ritual,NULL
g5YNYd,It makes me go to the bathroom,NULL
YZpzy0,It tastes good,NULL
YZpzy0,I need the caffeine,NULL
OAdBMa,It tastes good,NULL
OAdBMa,I need the caffeine,NULL
OAdBMa,I need the ritual,NULL
OAdBMa,It makes me go to the bathroom,NULL
dYK2oV,It tastes good,NULL
vNE0Dd,NULL,NULL
J2XkXd,I need the caffeine,NULL
J2XkXd,It tastes good,NULL
vNE0Y8,It tastes good,NULL
vNE0Y8,I need the ritual,NULL
DVAXPb,It tastes good,NULL
DVAXPb,It makes me go to the bathroom,NULL
EPv8WN,I need the ritual,NULL
EPv8WN,It tastes good,NULL
YZpVlq,It tastes good,NULL
YZpVlq,It makes me go to the bathroom,NULL
jB5MEY,I need the caffeine,NULL
jB5MEY,It tastes good,NULL
42AA2k,It tastes good,NULL
42AA2k,I need the ritual,NULL
DVAAYl,NULL,NULL
g5YW51,It tastes good,NULL
g5YW51,I need the ritual,NULL
WADM8v,It tastes good,NULL
WADM8v,I need the caffeine,NULL
NAMbXp,NULL,NULL
1rDDZO,It tastes good,NULL
1rDDZO,I need the caffeine,NULL
qboJdg,It tastes good,NULL
0E11K6,I need the ritual,NULL
0E11K6,It tastes good,NULL
pLRJ9y,It tastes good,NULL
pLRJ9y,I need the caffeine,NULL
pLRJ9y,I need the ritual,NULL
QAvzjk,It tastes good,NULL
QAvzjk,I need the caffeine,NULL
QAvzjk,I need the ritual,NULL
EPvZjN,It tastes good,NULL
EPvZjN,I need the caffeine,NULL
EPvZjN,I need the ritual,NULL
xd4RKr,It tastes good,NULL
xd4RKr,I need the caffeine,NULL
xd4RKr,I need the ritual,NULL
42Ap4O,It tastes good,NULL
42Ap4O,I need the ritual,NULL
0E1D5Z,It tastes good,NULL
0E1D5Z,I need the caffeine,NULL
0E1D5Z,I need the ritual,NULL
0E1D5Z,It makes me go to the bathroom,NULL
g5YkOd,I need the caffeine,NULL
g5YkOd,It tastes good,NULL
ZdvD8z,It tastes good,NULL
ZdvD8z,I need the ritual,NULL
lNKMov,It tastes good,NULL
lNKMov,I need the caffeine,NULL
lNKMov,I need the ritual,NULL
rlGJKR,It tastes good,NULL
rlGJKR,I need the ritual,NULL
RzvkQl,I need the ritual,NULL
RzvkQl,I need the caffeine,NULL
RzvkQl,It tastes good,NULL
241oZD,It tastes good,NULL
241oZD,I need the ritual,NULL
aBKzLq,NULL,NULL
Xe1QPj,It tastes good,NULL
Xe1QPj,I need the caffeine,NULL
Xe1QPj,I need the ritual,NULL
GrX79O,It tastes good,NULL
GrX79O,I need the caffeine,NULL
GrX79O,I need the ritual,NULL
DVAW05,NULL,NULL
MAvG7g,It tastes good,NULL
MAvG7g,I need the ritual,NULL
QAv458,It tastes good,NULL
KMvO2z,I need the ritual,NULL
KMvO2z,I need the caffeine,NULL
KMvO2z,It makes me go to the bathroom,NULL
KMvO2z,It tastes good,NULL
8dAEWk,It tastes good,NULL
8dAEWk,I need the ritual,NULL
VZvdYN,I need the ritual,NULL
VZvdYN,It tastes good,NULL
BGADV5,It tastes good,NULL
BGADV5,I need the caffeine,NULL
BGADV5,I need the ritual,NULL
yljg5d,It tastes good,NULL
yljg5d,I need the caffeine,NULL
yljg5d,I need the ritual,NULL
pLR9Z1,It tastes good,NULL
pLR9Z1,I need the ritual,NULL
pLR1jb,It tastes good,NULL
pLR1jb,I need the ritual,NULL
g5YxdK,It tastes good,NULL
g5YxdK,I need the caffeine,NULL
7d1ge9,It tastes good,NULL
7d1ge9,I need the caffeine,NULL
oAKaVP,I need the caffeine,NULL
oAKaVP,It tastes good,NULL
ZdvLxe,It tastes good,NULL
ZdvLxe,I need the caffeine,NULL
ZdvLxe,I need the ritual,NULL
ZdvLxe,It makes me go to the bathroom,NULL
lNK9jV,It tastes good,NULL
lNK9jV,I need the caffeine,NULL
lNK9jV,I need the ritual,NULL
PAvLGe,NULL,NULL
Xe1dzY,I need the caffeine,NULL
Xe1dzY,I need the ritual,NULL
Xe1dzY,It makes me go to the bathroom,NULL
Xe1dzY,It tastes good,NULL
6dAGGe,NULL,NULL
7d1YLZ,NULL,NULL
vNEaD0,NULL,NULL
pLRNKb,I need the caffeine,NULL
pLRNKb,It tastes good,NULL
zK2AN0,It tastes good,NULL
zK2AN0,I need the caffeine,NULL
zK2AN0,I need the ritual,NULL
zK2AN0,It makes me go to the bathroom,NULL
LdvjJ2,It tastes good,NULL
DVAoQj,It tastes good,NULL
DVAoQj,I need the ritual,NULL
xd4bKy,It tastes good,NULL
xd4bKy,I need the caffeine,NULL
xd4bKy,It makes me go to the bathroom,NULL
blKRbo,It tastes good,NULL
blKRbo,I need the caffeine,NULL
blKRbo,I need the ritual,NULL
xd48r9,It tastes good,NULL
xd48r9,I need the caffeine,NULL
xd48r9,I need the ritual,NULL
9dp0bY,It tastes good,NULL
9dp0bY,I need the caffeine,NULL
Rzvqrp,Other,Social drinking
GrXOqp,It tastes good,Hobby
GrXOqp,I need the caffeine,Hobby
GrXOqp,Other,Hobby
0E1qKB,It tastes good,NULL
0E1qKB,I need the caffeine,NULL
0E1qKB,I need the ritual,NULL
GrXOXp,NULL,NULL
7d1rKL,It tastes good,NULL
7d1rKL,I need the caffeine,NULL
7d1rKL,I need the ritual,NULL
Zdvr9y,It tastes good,NULL
Zdvr9y,I need the caffeine,NULL
Zdvr9y,I need the ritual,NULL
vNE5Og,It tastes good,NULL
vNE5Og,I need the caffeine,NULL
vNE5Og,I need the ritual,NULL
8dA45x,I need the caffeine,NULL
Xe1PKP,It tastes good,NULL
g5Y6KP,It tastes good,NULL
g5Y6KP,I need the caffeine,NULL
g5Y6KP,I need the ritual,NULL
pLR20y,It tastes good,NULL
RzvqeQ,It tastes good,NULL
RzvqeQ,I need the caffeine,NULL
RzvqeQ,I need the ritual,NULL
8dABok,NULL,NULL
8dAB1r,It tastes good,NULL
8dAB1r,I need the ritual,NULL
OAd2ZY,It tastes good,NULL
OAd2ZY,I need the ritual,NULL
OAd2ZY,I need the caffeine,NULL
kYK2lj,It tastes good,NULL
kYK2lj,I need the ritual,NULL
RzvADQ,It tastes good,NULL
RzvADQ,I need the caffeine,NULL
RzvADQ,I need the ritual,NULL
9dp82p,It tastes good,NULL
9dp82p,I need the caffeine,NULL
NAMaMQ,NULL,NULL
pLRElV,It tastes good,NULL
pLRElV,I need the ritual,NULL
241pJj,It tastes good,NULL
241pJj,I need the caffeine,NULL
241pJj,I need the ritual,NULL
jB5KdJ,It tastes good,NULL
jB5KdJ,I need the ritual,NULL
eBKxvq,It tastes good,NULL
eBKxvq,I need the caffeine,NULL
eBKxvq,I need the ritual,NULL
dYKPVN,It tastes good,NULL
dYKPVN,I need the caffeine,NULL
dYKPVN,I need the ritual,NULL
GrYYvz,It tastes good,NULL
GrYYvz,I need the caffeine,NULL
GrYYvz,I need the ritual,NULL
jB5Ne4,It tastes good,NULL
jB5Ne4,I need the caffeine,NULL
jB5Ne4,I need the ritual,NULL
5d8Rbo,It tastes good,NULL
5d8Rbo,I need the caffeine,NULL
5d8Rbo,I need the ritual,NULL
5d8Rbo,It makes me go to the bathroom,NULL
7d1GbZ,I need the ritual,NULL
7d1GbZ,It tastes good,NULL
7d1GbZ,I need the caffeine,NULL
OAdOL8,It tastes good,NULL
OAdOL8,I need the caffeine,NULL
OAdOL8,I need the ritual,NULL
blK0G0,I need the caffeine,NULL
blK0G0,It tastes good,NULL
xd4kxy,It tastes good,NULL
xd4kxy,I need the caffeine,NULL
xd4kxy,I need the ritual,NULL
g5YRyl,It tastes good,NULL
g5YRyl,I need the caffeine,NULL
g5YRyl,I need the ritual,NULL
Xe1KVj,It tastes good,NULL
Xe1KVj,I need the caffeine,NULL
Xe1KVj,I need the ritual,NULL
VZvREv,I need the ritual,NULL
VZvREv,It tastes good,NULL
zK2p0M,It tastes good,NULL
zK2p0M,I need the caffeine,NULL
zK2p0M,I need the ritual,NULL
zK2p0M,It makes me go to the bathroom,NULL
J2XaDr,I need the ritual,NULL
J2XaDr,I need the caffeine,NULL
J2XaDr,It tastes good,NULL
pLRj4B,It tastes good,NULL
pLRj4B,I need the caffeine,NULL
yljKbW,NULL,NULL
VZvRWl,It tastes good,NULL
VZvRWl,I need the caffeine,NULL
VZvRWl,It makes me go to the bathroom,NULL
VZvRWl,I need the ritual,NULL
blY5eZ,I need the caffeine,NULL
blY5eZ,It tastes good,NULL
blY5eZ,I need the ritual,NULL
Al47oW,NULL,NULL
lNYaNN,It tastes good,NULL
lNYaNN,I need the caffeine,NULL
WAKOvP,It tastes good,NULL
WAKOvP,I need the caffeine,NULL
8d6Nxl,It tastes good,NULL
8d6Nxl,I need the ritual,NULL
jBJeBJ,It tastes good,NULL
jBJeBJ,I need the caffeine,NULL
jBJeBJ,I need the ritual,NULL
jBJeBJ,It makes me go to the bathroom,NULL
QAz1z7,It tastes good,NULL
QAz1z7,I need the ritual,NULL
lNYBPN,NULL,NULL
PAbpo1,It tastes good,NULL
PAbpo1,I need the caffeine,NULL
PAbpo1,I need the ritual,NULL
1rNdW1,NULL,NULL
oA5EQ1,It tastes good,NULL
oA5EQ1,I need the caffeine,NULL
KMW55V,It tastes good,NULL
KMW55V,I need the ritual,NULL
Zd1Eao,I need the caffeine,I have ADHD
Zd1Eao,I need the ritual,I have ADHD
Zd1Eao,Other,I have ADHD
Zd1Eao,I need the caffeine,caffeine helps my brain
Zd1Eao,I need the ritual,caffeine helps my brain
Zd1Eao,Other,caffeine helps my brain
VZbQlv,It tastes good,NULL
rlJOM2,It tastes good,NULL
rlJOM2,I need the caffeine,NULL
rlJOM2,I need the ritual,NULL
8d6ZNA,NULL,NULL
NAbX0l,I need the caffeine,NULL
NAbX0l,It tastes good,NULL
NAbX0l,I need the ritual,NULL
NAbX0l,It makes me go to the bathroom,NULL
DVxplq,It tastes good,NULL
DVxplq,I need the ritual,NULL
Xe84rd,NULL,NULL
blYW2Z,It tastes good,NULL
blYW2Z,I need the ritual,NULL
NAb78l,NULL,NULL
oA5285,NULL,NULL
eB0aEx,It tastes good,NULL
eB0aEx,I need the caffeine,NULL
vNJP54,It tastes good,NULL
vNJP54,I need the caffeine,NULL
RzbPjj,It tastes good,NULL
RzbPjj,I need the caffeine,NULL
RzbPjj,I need the ritual,NULL
oA5GOM,I need the caffeine,NULL
oA5GOM,It tastes good,NULL
Al4vRB,It tastes good,NULL
Al4vRB,I need the caffeine,NULL
Al4vRB,I need the ritual,NULL
9dRQYG,It tastes good,NULL
9dRQYG,I need the caffeine,NULL
9dRQYG,I need the ritual,NULL
9dRQYG,It makes me go to the bathroom,NULL
24lNeL,It tastes good,NULL
24lNeL,I need the ritual,NULL
9dRDjY,It tastes good,NULL
9dRDjY,I need the caffeine,NULL
9dRDjY,I need the ritual,NULL
NAb6Pb,It tastes good,NULL
NAb6Pb,I need the ritual,NULL
dY86Dq,It tastes good,NULL
vNJA6l,It tastes good,NULL
vNJA6l,I need the ritual,NULL
